id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3153826329887329792,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,6c8b47bf,ad3cfb84,2cd8ff6d,1,0,23144,320,50,2665,0,35,-1,221
4225105620208604672,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,1d0df70e,2347f47a,0f2161f8,1793bf0e,0321f8dd,d787e91b,1,3,22604,320,50,2609,3,167,100194,23
7991164251328205824,0,14102211,1005,0,9e8cf15d,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5fadcc06,3bd9e8e7,1,0,21770,320,50,2507,0,35,100084,157
2537323029842227200,0,14103014,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6336c806,76dc4769,1,0,8330,320,50,761,3,175,100075,23
18408970662971701248,0,14102911,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ac041fcf,0bcabeaf,1,3,21189,320,50,2424,1,175,100189,71
1082043991840926464,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,52354cff,cff2dd6e,1f0bc64f,1,0,23144,320,50,2665,0,35,-1,221
11321351684673583104,0,14102118,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,607704f8,3c53a1a6,1,0,19772,320,50,2227,0,679,100074,48
7596484855694650368,0,14103004,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,debbc3f2,75730264,1,0,23438,320,50,2684,2,1327,-1,52
14549697794614317056,1,14102213,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dbf8c2ed,836d2439,1,0,19016,300,250,2162,2,39,100155,33
16026993704176226304,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,68d99195,99e427c9,1,0,21611,320,50,,3,297,100111,61
3905402157123339264,0,14102906,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f326bee8,d7fe30a4,1,0,20251,320,50,2323,0,687,100081,48
6244682584155436032,0,14102109,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c903d418,36d749e5,1,0,17753,320,50,1993,2,1063,-1,33
14653855171111880704,0,14102118,1005,1,0a742914,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ddd10bd,d4897fef,1,0,19950,320,50,1800,3,167,,23
8798365486832246784,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,0885a933,2347f47a,0f2161f8,a99f214a,84127c92,88fbaa46,1,2,21767,320,50,,0,35,-1,157
7118520838721376256,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,582cf8c9,24f6b932,1,0,22094,320,50,,0,35,-1,110
190164843578700128,0,14102813,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c765fd3,d6e0e6ff,1,0,23438,320,50,2684,2,291,,52
5672417862407015424,0,14102122,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86038b4c,8a4875bd,1,0,21757,320,50,2502,0,35,-1,221
5780649491580873728,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a96c09f3,571922af,505731e4,1,0,23100,320,50,2526,0,167,100077,221
7230200271884089344,1,14102816,1005,1,01270328,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,35b5ca79,a5bce124,1,0,8330,320,50,761,3,175,100075,23
3614530653449963008,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e820b97e,6f21a189,1,0,21412,320,50,,2,167,100075,23
7527228222705518592,0,14103023,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,cf655859,eb9a5bfc,e8d6bd6d,1,0,22933,320,50,2652,0,171,100248,94
6256074593117233152,0,14102616,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d2bd66a,711ee120,1,0,20108,320,50,2299,2,1327,100084,52
7535774514084710400,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,930c747d,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
7147923012831559680,0,14102919,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,,05a510a9,86e455e1,5db079b5,1,2,23714,300,50,,3,35,100076,23
7688676190040111104,0,14102903,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5bb85e1,d787e91b,1,0,23430,320,50,2683,1,163,-1,212
3370643610352572928,0,14102623,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,27507a08,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
7387526987632613376,0,14102817,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d42a0acc,5ff9dedd,1,0,20005,320,50,2283,0,163,-1,95
13495993905156085760,0,14102919,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01e3f9f7,f87e93a5,1,0,15708,320,50,1722,0,35,-1,79
8698216355048360960,0,14103006,1005,1,d43e62fb,2c5a2165,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,06fb558c,779d90c2,1,0,19772,320,50,2227,0,935,-1,48
10708489019130370048,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,576a44f8,f7e81a2d,1,2,21191,320,50,2424,1,161,100190,71
17287339376475686912,0,14102220,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
4926112713922182144,1,14102311,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,84ebbcd4,1,0,17614,320,50,1993,2,1063,-1,33
8420709874211623936,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,b580729e,0a3aa014,1,0,6563,320,50,572,2,39,,32
14594685264164818944,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,4f825ad9,894fb406,1,0,18648,320,50,1092,3,811,100156,61
11134825533505562624,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,0314adaa,f4fffcd0,1,0,20508,320,50,2351,3,163,-1,61
16869151127694905344,0,14102109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,78f82a5c,b6443086,1,0,21725,320,50,2502,0,35,-1,221
15304089998362955776,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9bb1bb40,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
14817468556281530368,1,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,39c26717,2347f47a,0f2161f8,a23df594,d3cc28b1,158e4944,1,0,18856,320,50,1882,3,35,-1,13
13602184986744516608,0,14102416,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d3ac2d3,43836a96,1,0,16687,320,50,1872,3,39,100173,23
3881689016363552768,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,bf879bdd,dab823eb,1,0,21663,320,50,2491,0,35,-1,194
10157891482609469440,0,14102416,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7e114ff2,e1eae715,1,3,21189,320,50,2424,1,161,,71
18273196393263431680,0,14102212,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1dde36ac,1ccc7835,1,0,21770,320,50,2507,0,35,-1,157
2984109093036328448,0,14102118,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23b86340,d787e91b,1,0,21763,320,50,,0,35,-1,221
5009375246583444480,0,14102102,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fa23369f,a0f5f879,1,0,19251,320,50,2201,3,35,100076,43
175521976530086016,0,14102816,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81a6608e,d4897fef,1,0,21882,320,50,2526,0,167,100079,221
3323313519942666240,0,14102705,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,,a99f214a,22b446af,5ec45883,1,0,19771,320,50,2227,0,935,100081,48
7903960544350168064,0,14102915,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,688d33ba,be87996b,1,2,4687,320,50,423,2,39,100148,32
7879569256553675776,0,14102722,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,39be9b33,4ea23a13,1,0,17653,300,250,1994,2,39,100083,33
8623275494617812992,0,14102105,1005,0,17a1026e,7ac6dead,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,437f7405,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
9086782683440728064,0,14102702,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67abfbd3,a8d2c4cf,1,0,17753,320,50,1993,2,1063,-1,33
10317935427288582144,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,04b764fd,3e72ab6c,1,0,21767,320,50,2506,0,35,100111,157
9841070871081414656,1,14102917,1005,0,d6137915,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bf3d98c,6e1e2240,1,0,20215,320,50,2316,0,167,,16
944666792120436096,0,14102602,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,,a99f214a,6272168e,054c8edf,1,3,21191,320,50,,1,161,100192,71
4608795702788907008,1,14102802,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,cec94b98,5b1faad5,1,2,377,320,50,112,3,1319,-1,15
14004405819234658304,0,14102217,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,,a99f214a,c7d678af,0ac04b54,1,0,21883,320,50,2526,0,35,100075,221
6583803873342438400,0,14102206,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,547229a7,3f3d3fa8,1,0,21790,320,50,,3,35,-1,68
14190585730585356288,1,14102814,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca7fdc25,6afc734f,1,0,22682,320,50,,0,39,100079,221
14557811160197330944,0,14102213,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,,a99f214a,e4610a92,d4897fef,1,0,21877,320,50,2526,0,35,-1,221
927965793883988864,0,14102211,1005,0,a831e579,8a429b45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,65cadbe2,8a4875bd,1,0,20362,320,50,2333,0,39,-1,157
6599901812228466688,0,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3d4e7c26,8a4875bd,1,0,21731,320,50,2502,0,39,100084,221
2326491613234276352,0,14102417,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e1c8bb1,be6db1d7,1,0,16208,320,50,1800,3,167,100077,23
16400053352128628736,0,14102606,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8ce34352,1,0,15704,320,50,1722,0,35,-1,79
5576842118118502400,0,14103021,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,de881b41,790bca6d,235bcfc1,1,0,22821,320,50,2648,3,39,100148,23
9549039275653562368,0,14102710,1005,0,03cecb5d,b34a5cfb,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,827392a5,ecb851b2,1,0,17239,320,50,1973,3,39,-1,23
13077057978552057856,0,14102604,1005,0,110b33dc,e4a03f3f,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,83b500e3,be74e6fe,1,0,17239,320,50,1973,3,39,100148,23
10299634741270882304,0,14102217,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,d42fae2c,b7e932e7,1,0,17163,320,50,1955,3,163,100189,71
13829966530190628864,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1207e451,981edffc,1,3,21189,320,50,2424,1,161,100193,71
13804973867336566784,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e1576b5d,d1b0c050,1,0,20634,320,50,2374,3,39,-1,23
3141689958878491648,0,14103006,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6724971f,520ca87c,1,0,23756,320,50,2724,0,291,-1,253
15443918566888454144,0,14102805,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,59469b63,fce66524,1,0,17014,320,50,1872,3,39,-1,23
11018931004279455744,0,14102603,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,2a21b7e7,d787e91b,1,0,380,320,50,112,3,1319,-1,15
9584110051209945088,1,14102616,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,,a99f214a,0ff75241,6d44e29a,1,0,21631,320,50,2482,3,167,-1,23
8742760568337553408,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8b659007,72dd8500,7e752449,1,2,23804,320,50,2726,3,803,100148,229
8537075286487754752,1,14102201,1005,0,3275b312,e889b75b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a741061c,597ff2d3,1,2,20362,320,50,2333,0,39,-1,157
4164984942819079680,0,14102307,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c991fe3e,051263ee,1,0,19771,320,50,2227,0,679,100077,48
11232028120855830528,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,5c80b37d,ac5fbf56,179db11c,1,3,23222,320,50,2676,0,35,100177,221
7726067269164286976,0,14102514,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bca3c4e8,3371dfeb,1,0,21274,320,50,2443,2,39,-1,23
7505159561407627264,0,14102712,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,846e11bd,a0f5f879,1,0,21687,320,50,2495,2,167,-1,23
10922618387262339072,0,14102519,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bf271877,76dc4769,1,0,17753,320,50,1993,2,1063,100083,33
448321234960779264,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,5adb10d9,2347f47a,,a796945a,dedf29ac,c9a7ccb1,1,3,20135,320,50,2304,3,39,100194,23
8239332345007148032,0,14102417,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3fc2daf3,9efa421a,1,0,19771,320,50,2227,0,679,100077,48
4976491949523423232,1,14102704,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a8f693dd,7120e05e,1,0,17239,320,50,,3,39,-1,23
672797122758784640,0,14102914,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ef1da75,76dc4769,1,0,20007,320,50,2283,0,163,100076,95
17402186765105303552,0,14102917,1005,0,85f751fd,c4e18dd6,50e219e0,a4db51b9,d9b5648e,0f2161f8,a99f214a,a8447f84,af7fe221,1,0,21611,320,50,2480,3,297,100111,61
10141041933286379520,0,14102607,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6712a836,e981565c,1,0,22244,216,36,2566,3,41,100155,42
12296090216158394368,1,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,49302f2c,be74e6fe,1,0,15705,320,50,1722,0,35,-1,79
6392681991597540352,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,8bacbbb3,d9b5648e,,a99f214a,cb2ea616,f4fffcd0,1,0,22268,320,50,2566,3,41,100155,42
16212248388056942592,0,14102404,1005,1,86e38d08,6390786d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6394f6f6,d104784a,1,0,9478,320,50,906,3,1451,100156,61
11785338505320714240,1,14102608,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f08a0a3d,05e70df4,1,0,16208,320,50,1800,3,167,100075,23
6756012493552744448,0,14103004,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,,a99f214a,93332bac,c1ed9e7e,1,0,19772,320,50,2227,0,935,100079,48
6608898250282427392,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,730f0fa4,2692a96a,1,3,21189,320,50,2424,1,161,100189,71
15170949732626802688,1,14102811,1005,0,5b08c53b,,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8e7a5ddd,ecb851b2,1,0,19016,300,250,2162,2,39,-1,33
3620021130182520832,0,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b9886765,2692a96a,1,3,21191,320,50,2424,1,161,100193,71
7855453245620331520,0,14102212,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,,a99f214a,6485171f,779d90c2,1,0,17654,300,250,1994,2,39,-1,33
7192222782274764800,0,14102622,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ed54a747,ad0177e7,1,0,17653,300,250,1994,2,39,-1,33
14266907259496452096,0,14102313,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,,a99f214a,6b9769f2,8a4875bd,1,0,15703,320,50,1722,0,35,,79
10274191393204795392,0,14102816,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea33216a,ad0177e7,1,0,23401,320,50,2682,1,419,100083,212
1108268718753005568,0,14102313,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad76fe49,1f0bc64f,1,0,19668,320,50,2199,2,303,100130,52
13731188612230135808,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,f3babf1d,84253918,1,0,24034,320,50,2754,0,35,100170,246
6833777799546008576,0,14103018,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,222f059d,89416188,1,0,23723,320,50,2716,3,47,-1,23
696867686030037376,0,14102213,1005,1,17caea14,,f028772b,ecad2386,7801e8d9,,a99f214a,fc8a90b9,8a4875bd,1,0,21878,320,50,2526,0,35,100081,221
12253465613947133952,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,,a99f214a,ce061b23,43836a96,1,0,23161,320,50,2667,0,35,100173,221
16168683002115078144,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,2e239b04,d9b5648e,cef3e649,a99f214a,2404865d,aad45b01,1,0,20391,320,50,2340,3,41,100111,159
12017228266461470720,0,14103005,1005,0,85f751fd,,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,2038f75a,1ccc7835,1,2,23735,320,50,2676,0,299,100176,221
4329226319775221248,1,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3052bb36,903e8760,1,0,15707,320,50,,0,35,100083,79
4719232485025693696,1,14102618,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f50b98e6,ecb851b2,1,0,13780,320,50,1447,2,47,-1,13
9710251298398150656,1,14102202,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c28f15dc,3bd9e8e7,1,0,21727,320,50,2502,0,35,-1,221
12967713353742825472,0,14102304,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a52a9c43,49ea3580,1,0,15705,320,50,1722,0,35,100083,79
17711850071357155328,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b064536,a9a55ebd,1,0,6616,320,50,,2,35,,32
18208601989929723904,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,0057036d,f009ace1,1,0,24034,320,50,2754,0,35,100170,246
9818511419996991488,0,14102416,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9d91498,76dc4769,1,0,20009,320,50,2283,0,163,-1,95
13950311938856949760,0,14102216,1005,0,7eef0dce,9686ede4,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,bce88459,c6263d8a,1,0,15704,320,50,1722,0,35,-1,79
17124389569419741184,0,14102114,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,,a99f214a,9e10e27a,2cd8ff6d,1,0,19251,320,50,2201,3,35,-1,43
7595268948620395520,0,14102513,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,29b212c2,5ef191d3,1,0,19772,320,50,2227,0,679,100081,48
15332060965155065856,0,14102504,1005,1,a7853007,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,fd235d3a,1,0,22288,320,50,2572,3,297,100156,42
8448477171089921024,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,f6c209a8,32c54c76,1,0,23221,320,50,2676,0,35,,221
16915875742688587776,0,14102809,1005,0,1fbe01fe,,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e8072d9,cd5b1559,1,2,23144,320,50,2665,0,35,-1,221
1702223286028733440,0,14102515,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7d0664a7,76dc4769,1,0,19950,320,50,1800,3,167,100077,23
776018408762384896,0,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,,a99f214a,ebe40249,36d749e5,1,0,15702,320,50,,0,35,-1,79
14798067036579459072,0,14102500,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bc7df41,d787e91b,1,0,16859,320,50,1887,3,39,-1,23
9615407142722615296,0,14102812,1005,0,85f751fd,,50e219e0,73206397,2347f47a,,c7e7dd97,e8a905f0,49583d6e,1,0,23143,320,50,2665,0,35,-1,221
15597709505781823488,0,14102102,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9caf2137,0fadd2fe,1,0,21647,320,50,2487,1,547,,51
17259568604968132608,0,14102418,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0330d1f5,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
10185598040842991616,0,14102519,1005,0,3df53a0f,fd0fa362,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9af4eb43,1f0bc64f,1,0,17239,320,50,,3,39,-1,23
8797689739908990976,0,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,58c4cb45,517bef98,1,0,15704,320,50,1722,0,35,,79
15593441155195308032,1,14102820,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,085ca9e0,96d96668,f063b808,1,0,22966,300,50,,2,38,-1,23
13631038621912930304,0,14102613,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2cf3b2f7,be6db1d7,1,0,17014,320,50,1872,3,39,-1,23
16151891473921214464,0,14102114,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7a93d5a1,c436ccde,1,0,19251,320,50,2201,3,35,-1,43
8891822028526995456,0,14102210,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f6fae32,8a4875bd,1,0,21875,320,50,,0,35,-1,221
770687735505776512,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,,afeffc18,38e99074,9f4a0119,1,2,22112,320,50,2546,2,35,100111,13
9915445335279517696,0,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b008d7c,be74e6fe,1,0,22813,320,50,2647,2,39,,23
9886656803043002368,1,14102816,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,314d7a05,64a7b95b,1,0,19771,320,50,2227,0,935,100077,48
5361464665824678912,0,14102901,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,,a99f214a,bf5bc2a2,4ea23a13,1,0,15704,320,50,1722,0,35,,79
589982730292336128,0,14102301,1005,0,97c9ac6a,5baa6f69,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,7e21f5e9,cb58e541,1,0,20362,320,50,2333,0,39,-1,157
17887202483476070400,0,14102810,1005,0,85f751fd,,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a4e41d5c,87f85c70,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
12119334437033469952,0,14103008,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e684dcb0,04f5b394,1,0,22832,320,50,2647,2,39,100148,23
18014323885229549568,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,46f56c67,ba3b7131,1f5fd4f9,1,0,16688,320,50,1873,3,39,100059,23
2384978823346602496,0,14102811,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c17ece31,1f0bc64f,1,0,23144,320,50,2665,0,35,-1,221
1412393290058720000,0,14102400,1005,1,ba9aee1b,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7d365a02,8a4875bd,1,0,16615,320,50,1863,3,39,-1,23
935406975670645248,0,14102108,1005,0,b03fedc9,eb88a226,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1ee0217,89416188,1,0,19251,320,50,2201,3,35,-1,43
4343525233639762944,1,14102307,1005,1,57ef2c87,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b269f6f,6e1e2240,1,0,17893,320,50,2039,2,39,100081,32
3882015584117453312,0,14103010,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce4d3d3a,36b67a2a,1,0,23988,320,50,,0,33,100076,76
2884733829612082688,0,14102204,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,e9b8d8d7,1,0,15703,320,50,,0,35,,79
